Season,season_id,Team,team_id,player_id,Player,stats_url,2B,3B,BB,CG,ER,ERA,G,GS,H,IP,L,R,SO,SV,W
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1696378,"Esposito, J",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162&view=pitching,7,0,7,0,16,9.39,8,1,24,15.1,0,19,6,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750659,"Whitmore, K",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162&view=pitching,7,0,13,0,13,9.48,13,0,23,12.1,0,19,4,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750035,"Fuller, J",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162&view=pitching,2,0,9,0,14,10.21,14,0,16,12.1,1,16,13,2,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751015,"Skuija, E",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162&view=pitching,8,1,14,0,27,10.88,8,4,32,22.1,3,27,23,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1699735,"Byrne, M",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162&view=pitching,6,1,21,0,19,11.15,4,4,16,15.1,3,23,6,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751007,"Pazos, J",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162&view=pitching,1,1,13,0,17,11.47,17,0,14,13.1,2,17,13,0,1
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751031,"D'Acunto, A",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162&view=pitching,1,0,1,0,2,18.00,0,0,3,1.0,0,2,1,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750649,"Reynoso, E",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162&view=pitching,0,2,2,0,14,21.00,6,0,18,6.0,1,16,6,0,0
ALPB- 2023,34162,York Revolution,3614,1751074,"Rivero, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,0,0,0,0,0,0.00,0,0,1,1.0,0,0,1,0,0
ALPB- 2023,34162,York Revolution,3614,1751053,"Holland, D",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,1,0,0,0,1,2.25,5,0,2,4.0,0,2,5,1,0
ALPB- 2023,34162,York Revolution,3614,1751063,"Rogers, B",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,1,0,5,0,4,2.34,15,0,10,15.1,0,4,23,5,1
ALPB- 2023,34162,York Revolution,3614,1751070,"Guzman, E",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,5,0,10,0,7,3.50,18,0,15,18.0,0,8,24,1,1
ALPB- 2023,34162,York Revolution,3614,1751065,"Espinal, C",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,9,2,38,0,28,3.61,22,12,61,69.2,3,30,74,1,7
ALPB- 2023,34162,York Revolution,3614,1751071,"Raquet, N",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,19,0,40,0,60,3.70,24,24,129,145.2,7,68,133,0,13
ALPB- 2023,34162,York Revolution,3614,1751079,"Woodward, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,7,1,20,0,16,3.75,38,1,36,38.1,0,19,37,5,1
ALPB- 2023,34162,York Revolution,3614,1751062,"Cabezas, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,13,0,19,0,30,4.19,13,10,72,64.1,4,33,58,0,3
ALPB- 2023,34162,York Revolution,3614,1751068,"Correa, N",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,5,0,27,0,25,4.27,47,0,49,52.2,4,30,44,1,5
ALPB- 2023,34162,York Revolution,3614,1751072,"Neff, Z",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,4,0,10,0,10,4.28,23,0,21,21.0,2,15,19,3,1
ALPB- 2023,34162,York Revolution,3614,1751059,"Carter, W",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,5,0,33,0,21,4.36,48,0,30,43.1,2,22,44,5,2
ALPB- 2023,34162,York Revolution,3614,1726156,"Pantoja, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,0,1,1,0,1,4.50,0,0,3,2.0,0,1,1,0,0
ALPB- 2023,34162,York Revolution,3614,1751067,"Brittain, C",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,2,0,5,0,9,4.76,3,3,19,17.0,0,9,11,0,1
ALPB- 2023,34162,York Revolution,3614,1751060,"McAffer, W",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,6,2,14,0,11,4.86,27,0,15,20.1,2,12,21,0,0
ALPB- 2023,34162,York Revolution,3614,1751069,"Hintzen, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,31,3,45,2,70,5.20,30,16,132,121.0,7,77,111,0,10
ALPB- 2023,34162,York Revolution,3614,1751064,"Vasquez, P",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,30,2,38,0,65,5.94,19,19,118,98.1,4,68,59,0,8
ALPB- 2023,34162,York Revolution,3614,1751080,"Strobel, T",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,13,2,15,0,19,5.96,34,0,43,28.2,2,24,29,2,2
ALPB- 2023,34162,York Revolution,3614,1751078,"Dum, B",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,4,1,7,0,12,6.00,19,0,23,18.0,0,13,20,0,1
ALPB- 2023,34162,York Revolution,3614,1751076,"Sutera, T",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,33,4,35,0,85,6.10,26,22,157,125.1,7,92,100,0,9
ALPB- 2023,34162,York Revolution,3614,1751073,"Gross, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,3,0,12,0,14,6.51,26,0,23,19.1,0,14,15,1,1
ALPB- 2023,34162,York Revolution,3614,1751054,"Minier, G",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,1,0,1,0,3,6.75,1,1,6,4.0,0,3,3,0,0
ALPB- 2023,34162,York Revolution,3614,1751077,"Parker, N",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,11,0,6,0,16,7.57,10,1,28,19.0,1,18,17,0,0
ALPB- 2023,34162,York Revolution,3614,1750724,"Martinez, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,12,0,15,0,44,7.61,11,11,65,52.0,2,46,44,0,3
ALPB- 2023,34162,York Revolution,3614,1750870,"Hull, D",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,13,2,24,0,37,7.74,26,5,46,43.0,5,40,37,1,1
ALPB- 2023,34162,York Revolution,3614,1745411,"Capellan, V",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,9,0,15,0,22,8.36,27,0,32,23.2,0,23,24,8,1
ALPB- 2023,34162,York Revolution,3614,1751082,"Vargas, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,0,0,4,0,5,12.27,3,0,3,3.2,1,6,5,0,0
ALPB- 2023,34162,York Revolution,3614,1751081,"Goossen-Brown, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,3,0,1,0,13,14.62,6,0,14,8.0,1,14,9,0,0
ALPB- 2023,34162,York Revolution,3614,1751058,"Blum, K",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162&view=pitching,0,0,4,0,7,47.25,2,0,3,1.1,0,7,2,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751156,"Renfro, T",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,0,0,4,0,5,0.00,1,0,1,0.0,0,6,0,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750626,"O'Conner, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,0,0,0,0,0,0.00,1,0,1,1.0,0,0,1,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750788,"Hiraldo, Y",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,1,0,1,0,2,1.63,11,0,6,11.0,0,3,11,5,1
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751143,"Martinez, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,1,0,9,0,3,1.68,18,0,5,16.0,1,3,14,3,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750794,"Reitz, M",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,1,0,1,0,1,1.80,1,1,5,5.0,0,1,1,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750108,"Hernandez, A",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,4,0,4,0,3,1.80,15,0,8,15.0,1,4,16,3,1
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751141,"Bacon, T",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,15,0,21,0,20,2.72,14,11,57,66.0,4,26,65,0,4
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751150,"Wirchansky, D",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,21,4,42,0,44,3.28,21,20,102,120.2,5,48,105,0,6
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751145,"Bosiokovic, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,9,1,25,0,16,3.34,44,0,41,43.0,4,18,58,1,4
ALPB- 2023,34162,Charleston Dirty Birds,163527,155853,"Gomez, R",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,8,0,20,0,20,3.69,48,0,45,48.2,4,24,46,6,1
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751136,"Ogando, C",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,5,0,5,0,4,3.72,10,0,11,9.2,0,4,13,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750697,"Trabacchi, N",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,2,1,6,0,5,3.75,2,2,8,12.0,0,6,15,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750104,"Testa, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,24,0,36,0,52,3.93,25,18,115,119.0,4,60,86,0,9
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750277,"Martin, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,2,0,16,0,5,4.09,12,0,4,11.0,1,5,9,0,1
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751140,"Clark, R",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,11,0,23,0,29,4.30,48,3,60,60.2,3,33,63,3,2
ALPB- 2023,34162,Charleston Dirty Birds,163527,1306741,"Westphal, L",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,3,0,9,0,6,4.37,13,0,10,12.1,1,8,16,1,1
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750868,"Adams, D",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,23,3,48,0,56,5.04,19,19,105,100.0,9,61,100,0,6
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750866,"Scheetz, K",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,26,2,43,1,65,5.46,20,20,118,107.0,10,79,106,0,7
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750906,"Webb, C",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,19,0,46,0,63,5.78,25,14,103,98.0,5,71,79,0,4
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750534,"Uskali, N",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,0,0,0,0,2,6.00,1,0,4,3.0,1,2,4,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750498,"Crawford, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,0,0,4,0,3,6.23,2,0,4,4.1,0,3,5,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750779,"Suriel, E",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,16,0,35,0,44,6.56,36,3,68,60.1,5,52,49,2,2
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751144,"York, M",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,9,3,28,0,33,6.75,13,6,53,44.0,2,34,33,0,4
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751148,"Lopez, V",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,6,0,9,0,17,6.85,16,1,30,22.1,1,20,16,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750146,"Fisher, R",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,8,0,7,0,13,6.88,3,3,16,17.0,2,13,9,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750628,"Jerez, W",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,14,1,13,0,27,7.29,31,0,43,33.1,1,31,39,0,3
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750905,"Reith, O",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,1,0,4,0,5,7.94,3,0,4,5.2,0,5,5,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750701,"Butler, T",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,3,0,5,0,8,8.00,2,2,10,9.0,1,10,7,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751155,"Wickline, T",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,0,0,1,0,1,9.00,1,0,2,1.0,0,2,0,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751135,"Solomon, W",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,4,1,4,0,11,10.24,5,0,19,9.2,0,12,6,2,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751149,"Hall, D",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,1,0,0,0,2,18.00,1,0,3,1.0,0,2,2,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750911,"Grimm, C",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,0,0,3,0,9,20.25,1,1,9,4.0,1,9,1,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751147,"Theriot, B",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,0,0,4,0,6,23.14,3,0,8,2.1,1,7,2,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751152,"Henrich, A",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,3,0,5,0,13,25.07,6,0,12,4.2,1,14,4,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750471,"Taggart, D",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162&view=pitching,0,0,5,0,4,36.00,1,1,1,1.0,1,5,0,0,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1698555,"Washington, D",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,1,0,0,0,0,0.00,0,0,1,0.1,0,0,0,0,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1748838,"Davidson, B",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,0,0,1,0,0,0.00,0,0,2,2.0,0,0,0,0,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751172,"Thomas, R",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,0,0,6,0,2,0.90,15,0,14,20.0,1,3,34,1,2
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1697018,"Klobosits, G",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,1,0,3,0,1,1.12,8,0,7,8.0,0,1,7,1,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1713392,"Moore, S",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,1,0,4,0,1,1.50,6,0,3,6.0,0,1,9,0,1
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1696428,"Miednik, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,1,0,3,0,1,1.50,6,0,6,6.0,0,1,8,0,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1750945,"Naughton, T",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,0,1,1,0,1,1.92,4,0,4,4.2,0,2,6,1,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751177,"Spraker, G",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,0,0,9,0,3,2.07,13,0,6,13.0,1,3,15,6,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751165,"Daniels, T",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,9,0,20,0,13,2.18,13,9,29,53.2,1,13,54,0,7
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751174,"Sammons, B",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,4,0,5,0,5,2.28,5,4,12,19.2,0,5,26,0,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751173,"Larson, G",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,4,0,1,0,3,2.53,2,2,13,10.2,2,7,8,0,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1750914,"Walden, M",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,3,0,2,0,6,2.70,4,4,14,20.0,1,6,24,0,2
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1750707,"Wells, N",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,1,1,13,0,10,2.90,30,0,27,31.0,1,14,37,0,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1716820,"Kines, G",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,20,1,30,0,42,3.32,22,18,104,113.2,4,48,110,1,12
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751181,"Fennell, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,2,0,11,0,7,3.70,17,0,16,17.0,3,12,17,0,2
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1750409,"Sanabia, A",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,6,0,2,0,14,3.93,6,6,28,32.0,0,15,25,0,4
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751162,"Schultz, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,1,0,19,0,12,4.05,27,0,13,26.2,1,14,44,9,4
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1697550,"Conroy, R",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,9,0,5,0,13,4.08,10,5,28,28.2,0,14,33,0,1
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1697463,"Bugg, P",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,2,0,6,0,6,4.15,14,0,10,13.0,1,6,17,2,2
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1697551,"McKinney, I",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,2,1,11,0,22,4.24,8,8,33,46.2,1,22,53,0,4
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751175,"Blanton, B",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,6,0,39,0,30,4.42,57,0,46,61.0,2,31,78,8,3
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751180,"Mort, Z",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,19,4,29,1,60,4.62,25,20,109,116.2,3,61,147,0,13
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1750925,"Godley, Z",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,11,0,27,0,38,4.79,13,13,63,71.1,3,41,86,0,5
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751161,"Romano, S",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,17,3,37,0,46,4.90,28,15,93,84.1,5,55,75,0,4
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1747477,"Richardson, D",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,3,1,10,0,13,5.85,19,0,18,20.0,3,13,27,1,2
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751157,"Freeman, S",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,11,1,19,0,24,6.05,34,0,41,35.2,2,26,41,1,2
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1732342,"Westcott, Z",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,2,0,4,0,10,6.42,3,2,13,14.0,2,10,8,0,1
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751160,"Van Steensel, T",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,5,0,16,0,18,6.48,22,0,28,25.0,2,19,18,0,1
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1750530,"Smith, D",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,2,0,5,0,3,6.75,4,0,4,4.0,0,3,7,0,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1747887,"Williamson, R",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,8,0,32,0,44,6.90,26,6,65,57.1,1,48,51,0,1
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751186,"Sutton, G",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,3,0,4,0,4,7.20,4,0,9,5.0,0,4,5,0,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751170,"Gonzalez, K",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,11,0,18,0,29,7.83,20,0,41,33.1,0,29,31,0,3
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751189,"Fischer, M",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,0,0,3,0,1,9.00,1,0,0,1.0,0,1,2,0,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751158,"Gaviglio, S",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,3,2,11,0,21,9.44,5,5,22,20.0,2,21,9,0,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751179,"Eichhorn, B",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,2,0,4,0,5,9.64,4,0,6,4.2,0,5,4,0,0
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751176,"Rutkowski, H",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,11,0,27,0,38,9.86,12,6,58,34.2,2,39,19,0,2
ALPB- 2023,34162,Gastonia Honey Hunters,163528,1751183,"Rodriguez, O",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34162&view=pitching,6,1,12,0,19,11.40,5,3,19,15.0,1,21,14,0,1
