Season,season_id,Team,team_id,player_id,Player,stats_url,2B,3B,AB,AVG,BB,CS,DP,E,G,H,HBP,HR,P,R,RBI,SB,SF,SH,SO
ALPB- 2023,34162,Southern Maryland Blue Crabs,3608,1750892,"Aker, C",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34162,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Southern Maryland Blue Crabs,3608,1750321,"Dykstra, J",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34162,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Southern Maryland Blue Crabs,3608,1750982,"Estrada, J",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34162,0,0,1,.000,0,0,0,0,6,0,0,0,P,0,0,0,0,0,1
ALPB- 2023,34162,Southern Maryland Blue Crabs,3608,1750984,"Solomon, W",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34162,0,0,0,.000,0,0,0,2,4,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751021,"Loubier, S",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,2,.500,0,0,0,1,7,1,0,0,P,0,0,0,0,0,1
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750144,"Katz, A",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,5,.400,0,0,0,2,9,2,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751016,"Tsutsugo, Y",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,2,0,39,.359,9,0,2,0,12,14,0,7,1B,11,13,0,0,0,16
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750629,"Aguilar, A",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,26,1,392,.324,36,6,8,20,101,127,3,23,3B,74,74,18,4,0,79
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751026,"Brito, C",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,13,1,186,.317,21,1,12,5,52,59,7,11,1B,38,49,4,1,0,47
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1744130,"Williams, J",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,3,0,70,.314,8,0,2,0,21,22,0,5,RF,15,12,3,0,0,19
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751006,"Sanchez, A",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,7,0,114,.307,7,2,2,3,28,35,1,0,3B,15,9,5,1,1,17
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751014,"Twine, J",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,2,0,20,.300,2,0,0,0,8,6,0,1,2B,6,1,0,0,0,9
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750921,"Castro, L",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,24,0,361,.291,25,8,5,6,108,105,15,15,1B,53,65,18,6,0,68
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1746782,"Wehler, J",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,7,1,124,.282,6,0,1,7,32,35,1,3,3B,20,13,12,1,0,22
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751027,"Elliott, J",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,18,3,384,.273,36,1,5,16,110,105,8,18,IF,58,67,7,3,0,119
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1716479,"Baldwin, R",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,22,0,349,.272,24,0,2,12,98,95,4,12,C,53,46,3,5,1,96
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750641,"Krause, K",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,13,1,266,.267,53,0,5,4,88,71,5,7,C,28,40,3,1,0,39
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750639,"Cespedes, R",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,19,2,329,.261,16,7,5,5,88,86,4,6,CF,64,29,25,3,4,55
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1695448,"Santana, C",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,4,0,110,.255,7,0,2,3,30,28,0,4,3B,9,19,0,1,0,30
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1748817,"Allegretti, C",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,4,.250,0,0,0,0,8,1,0,0,P,0,0,0,0,0,1
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750626,"O'Conner, J",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,21,.238,2,0,0,1,7,5,1,0,P,2,1,0,1,0,6
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1711533,"Pugh, B",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,7,2,249,.237,24,8,0,3,79,59,2,8,OF,39,28,35,2,2,74
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1696399,"Johnson, K",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,2,0,35,.229,5,1,0,1,9,8,1,0,OF,5,3,3,0,0,6
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751023,"Kueber, G",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,9,2,248,.226,36,3,7,8,77,56,3,5,SS,31,24,9,1,2,76
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751030,"Fisher, N",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,7,0,85,.224,8,1,2,2,32,19,2,2,SS,12,7,1,0,0,33
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751018,"Wilson, M",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,5,1,115,.200,14,3,0,2,48,23,2,5,OF,15,16,2,0,1,68
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751025,"Sparling, B",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,7,0,105,.200,8,1,0,4,35,21,2,1,OF,7,10,0,0,0,34
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750647,"Aiello, V",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,5,.200,1,0,0,0,17,1,0,0,P,0,0,0,0,0,2
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751028,"Edelman, M",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,7,0,161,.193,9,6,2,3,62,31,1,2,OF,29,8,16,0,0,39
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1234788,"Romero, D",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,5,0,84,.190,8,0,6,0,28,16,2,1,3B,6,12,0,1,0,17
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751032,"Jemison, A",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,28,.179,2,0,0,1,13,5,0,1,3B,5,2,1,0,0,6
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751031,"D'Acunto, A",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,6,.167,0,0,1,0,5,1,1,0,OF,0,1,0,0,0,3
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751024,"Bucko, D",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,2,0,25,.160,0,0,0,2,10,4,0,0,OF,1,2,1,0,0,8
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751019,"Winaker, M",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,2,0,53,.132,4,0,3,2,18,7,3,1,1B,3,7,0,1,0,13
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1714228,"Racusin, Z",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,2,0,39,.128,2,0,2,1,12,5,1,0,OF,3,3,1,1,0,6
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751010,"Piatnik, M",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,47,.085,3,2,0,1,29,4,0,0,CF,8,2,9,1,0,29
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751029,"Garcia, M",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,4,.000,2,0,0,0,5,0,1,0,C,0,0,0,0,0,3
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751022,"Beardsley, N",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,0,.000,0,0,0,0,2,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750788,"Hiraldo, Y",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,0,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751033,"Mitschele, R",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,4,.000,0,0,0,1,10,0,0,0,P,0,0,0,0,0,2
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750698,"Quinn, P",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,0,.000,1,0,0,0,4,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751008,"Payano, P",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,0,.000,0,0,0,0,7,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750888,"Pineyro, I",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,1,.000,0,0,0,1,3,0,0,0,P,0,0,0,0,0,1
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751007,"Pazos, J",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,0,.000,0,0,0,1,6,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751020,"Gross, A",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,2,.000,0,0,0,1,6,0,0,0,P,0,0,0,0,0,2
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750632,"Ramirez, W",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,0,.000,0,0,0,0,6,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1696385,"Quattrocchi, A",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,3,.000,0,0,0,1,10,0,0,0,P,0,0,0,0,0,2
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750663,"Capuano, C",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,3,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,2
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750649,"Reynoso, E",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1697187,"Santana, E",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,0,.000,0,0,0,0,2,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751015,"Skuija, E",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,2,.000,0,0,0,0,2,0,0,0,P,0,0,0,0,0,1
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750035,"Fuller, J",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,0,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1748594,"Suleski, C",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,12,.000,0,0,0,2,4,0,0,0,C,0,0,0,0,0,6
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1750659,"Whitmore, K",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,14,.000,1,0,0,1,20,0,0,0,P,1,0,0,0,0,10
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1697463,"Bugg, P",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,1,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,1
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1696378,"Esposito, J",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,3,.000,0,0,0,0,4,0,0,0,P,0,0,0,0,0,2
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1696381,"Kirwan, W",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,1,.000,0,0,0,0,6,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Staten Island Ferry Hawks,163526,1751011,"Ogando, C",https://baseball.pointstreak.com/team_stats.html?teamid=163526&seasonid=34162,0,0,0,.000,0,0,0,0,2,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,York Revolution,3614,1751060,"McAffer, W",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,1,1.000,0,0,0,0,4,1,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,York Revolution,3614,1751066,"Mendoza, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,41,3,428,.346,70,3,10,13,115,148,8,15,3B,90,87,23,6,0,80
ALPB- 2023,34162,York Revolution,3614,1744297,"Otosaka, T",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,21,1,373,.330,66,9,4,1,103,123,11,2,OF,86,48,42,4,4,66
ALPB- 2023,34162,York Revolution,3614,1750720,"Nuñez, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,25,0,254,.327,18,1,7,8,72,83,5,11,C,38,66,1,3,0,57
ALPB- 2023,34162,York Revolution,3614,1726156,"Pantoja, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,15,0,219,.297,19,2,7,6,76,65,2,1,3B,36,32,6,2,0,34
ALPB- 2023,34162,York Revolution,3614,1750727,"Stokes, T",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,26,0,379,.288,38,2,14,2,101,109,11,18,LF,67,77,27,3,0,73
ALPB- 2023,34162,York Revolution,3614,1751057,"Giambrone, T",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,32,0,450,.287,55,3,6,15,106,129,7,22,2B,88,72,9,6,0,90
ALPB- 2023,34162,York Revolution,3614,1751055,"Martin, D",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,23,2,425,.282,56,2,10,3,117,120,2,19,CF,90,82,46,8,2,119
ALPB- 2023,34162,York Revolution,3614,1695941,"Rhinesmith, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,18,0,387,.282,47,1,4,5,120,109,8,8,OF,80,50,15,4,1,75
ALPB- 2023,34162,York Revolution,3614,1751074,"Rivero, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,17,1,372,.272,29,4,14,10,111,101,10,8,SS,58,43,5,3,2,97
ALPB- 2023,34162,York Revolution,3614,1751056,"Urena, R",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,17,0,368,.269,25,0,8,11,95,99,1,18,SS,60,64,3,3,0,86
ALPB- 2023,34162,York Revolution,3614,1751061,"January, R",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,10,1,167,.257,48,0,0,5,62,43,19,9,C,40,37,0,0,0,76
ALPB- 2023,34162,York Revolution,3614,1750414,"Rodriguez, N",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,22,2,403,.253,73,1,10,3,117,102,4,24,1B,54,82,0,3,0,152
ALPB- 2023,34162,York Revolution,3614,1750434,"Hill, T",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,1,0,16,.250,0,0,0,1,6,4,0,0,C,2,3,0,0,0,5
ALPB- 2023,34162,York Revolution,3614,1745941,"Miller, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,2,0,53,.151,5,0,0,1,20,8,1,0,2B,8,3,5,1,0,11
ALPB- 2023,34162,York Revolution,3614,1751062,"Cabezas, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,2,.000,0,0,0,1,2,0,0,0,P,0,0,0,0,1,1
ALPB- 2023,34162,York Revolution,3614,1751068,"Correa, N",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,0,.000,0,0,0,1,4,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,York Revolution,3614,1751065,"Espinal, C",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,1,.000,0,0,0,0,2,0,0,0,P,0,0,0,0,0,1
ALPB- 2023,34162,York Revolution,3614,1750870,"Hull, D",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,0,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,York Revolution,3614,1751073,"Gross, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,0,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,York Revolution,3614,1751069,"Hintzen, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,2,.000,0,0,0,2,4,0,0,0,P,0,0,0,0,0,1
ALPB- 2023,34162,York Revolution,3614,1751081,"Goossen-Brown, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,York Revolution,3614,1135043,"Reda, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,0,.000,0,0,0,0,1,0,0,0,C,0,0,0,0,0,0
ALPB- 2023,34162,York Revolution,3614,1751077,"Parker, N",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,York Revolution,3614,1745411,"Capellan, V",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,0,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,York Revolution,3614,1751079,"Woodward, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,2,.000,0,0,0,1,7,0,0,0,P,0,0,0,0,0,2
ALPB- 2023,34162,York Revolution,3614,1751080,"Strobel, T",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,0,.000,0,0,0,1,6,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,York Revolution,3614,1751059,"Carter, W",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=34162,0,0,0,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750697,"Trabacchi, N",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,0,0,3,.333,0,0,0,0,1,1,0,0,P,0,0,0,0,0,2
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750628,"Jerez, W",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,1,0,3,.333,0,0,0,1,4,1,0,0,P,0,0,0,0,0,1
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750770,"Smith, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,31,2,424,.330,73,4,6,5,116,140,5,22,LF,93,64,24,5,0,74
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750841,"Perez, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,15,0,248,.282,25,2,7,9,69,70,2,8,LF,37,51,3,5,0,47
ALPB- 2023,34162,Charleston Dirty Birds,163527,1745941,"Miller, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,30,2,344,.279,20,7,6,9,87,96,2,12,2B,55,48,27,2,2,62
ALPB- 2023,34162,Charleston Dirty Birds,163527,1747324,"Mehlbauer, C",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,13,2,215,.274,35,3,3,12,78,59,2,6,SS,51,28,16,1,3,82
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751137,"Bradley, B",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,17,2,400,.268,58,2,7,3,116,107,18,29,1B,69,75,3,5,0,100
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750626,"O'Conner, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,21,0,293,.263,29,0,10,7,84,77,4,12,P,42,46,5,1,1,85
ALPB- 2023,34162,Charleston Dirty Birds,163527,951080,"Tejeda, I",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,4,0,124,.250,14,0,7,1,33,31,1,4,C,22,22,0,1,0,24
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750166,"Pérez, Y",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,16,1,357,.244,30,7,5,6,104,87,0,7,CF,48,30,35,4,0,97
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751134,"Lugo, D",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,1,0,17,.235,2,0,1,1,7,4,0,0,2B,1,1,0,1,0,3
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750840,"Goris, D",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,16,0,316,.234,18,2,4,11,88,74,1,7,SS,37,40,13,4,2,77
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751138,"Brito, D",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,1,0,30,.233,4,1,0,2,11,7,0,0,2B,3,4,1,0,0,9
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751153,"Atiles, L",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,2,0,48,.229,5,2,1,8,18,11,1,0,SS,4,2,1,1,2,15
ALPB- 2023,34162,Charleston Dirty Birds,163527,960128,"Gonzalez, Y",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,9,0,173,.225,22,0,2,3,56,39,0,4,C,18,30,1,2,2,33
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750942,"Roman, L",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,5,0,156,.218,14,2,5,5,45,34,2,4,3B,17,23,7,1,0,46
ALPB- 2023,34162,Charleston Dirty Birds,163527,824103,"Nash, T",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,17,0,359,.217,48,0,6,2,96,78,3,20,1B,50,69,0,6,0,123
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751142,"Bermudez, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,9,1,150,.200,19,3,1,2,65,30,2,0,OF,24,12,14,0,1,52
ALPB- 2023,34162,Charleston Dirty Birds,163527,1714228,"Racusin, Z",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,2,0,70,.200,3,2,6,2,21,14,2,1,OF,9,9,1,1,0,8
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750086,"Pugh, T",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,2,0,64,.188,3,0,2,1,19,12,2,1,CF,8,5,4,0,0,24
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750774,"Marshall, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,2,0,69,.174,4,0,0,3,24,12,0,1,1B,6,6,0,0,0,35
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751151,"Bridges, Z",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,3,1,121,.174,8,0,2,5,50,21,1,3,C,17,15,3,0,3,50
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751146,"Fuller, T",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,2,0,27,.111,6,0,0,1,14,3,0,0,CF,1,0,3,0,0,17
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750858,"Garced, A",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,1,0,11,.091,1,0,0,1,5,1,1,0,2B,3,0,1,0,0,7
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751139,"Ghelfi, M",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,2,0,54,.074,7,0,2,1,19,4,0,1,C,4,3,0,0,0,17
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751154,"DeMaio, N",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,0,0,1,.000,0,0,0,0,1,0,0,0,C,0,0,0,0,0,1
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750197,"Coromato, A",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,0,0,9,.000,0,0,0,2,4,0,1,0,OF,1,0,0,0,0,4
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751147,"Theriot, B",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750779,"Suriel, E",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,0,0,2,.000,0,0,0,2,4,0,0,0,P,0,0,0,0,0,1
ALPB- 2023,34162,Charleston Dirty Birds,163527,155853,"Gomez, R",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,0,0,0,.000,0,0,0,0,6,0,1,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750868,"Adams, D",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,0,0,1,.000,0,0,0,0,2,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751140,"Clark, R",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,0,0,0,.000,0,0,0,0,2,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1751144,"York, M",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,0,0,2,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,2
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750108,"Hernandez, A",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,0,0,0,.000,0,0,0,1,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2023,34162,Charleston Dirty Birds,163527,1750906,"Webb, C",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34162,0,0,1,.000,0,0,0,2,1,0,0,0,P,0,0,0,0,0,1
